"date_day","namefull","birthday","gender","billv"
2018-02-24,"Грацианская Ольга",1978-10-11,0,1291
2018-02-24,"Бобоедова Дарья",1970-07-28,0,1365
2018-02-24,"Головачёва Анастасия",1986-06-21,0,3150
2018-02-24,"Шольцев Валентин",1984-11-04,1,1430
2018-02-24,"Чупрасов Данила",1988-12-16,1,1039
2018-02-24,"Карбышев Лев",1983-02-04,1,687
2018-02-24,"Сукин Данила",1982-11-13,1,485
2018-02-24,"Веневитинов Денис",1993-11-07,1,2735
2018-02-24,"Шипов Степан",1983-09-23,1,1483
2018-02-24,"Вагнер Алексей",1988-01-13,1,1432
2018-02-24,"Мусоргский Иннокентий",1970-02-02,1,415
2018-02-24,"Моргун Владислав",1992-02-01,1,1518
2018-02-24,"Бронский Владимир",1991-06-22,1,884
2018-02-24,"Стариков Станислав",1978-05-02,1,655
2018-02-24,"Янковский Данила",1982-02-14,1,1180
2018-02-24,"Лашкевич Людмила",1977-05-28,0,1112
2018-02-24,"Юсупов Антон",1971-11-16,1,563
2018-02-24,"Безбородко Мария",1979-04-03,0,788
2018-02-24,"Голоперова Юлия",1980-06-07,0,1666
2018-02-24,"Собещанский Валерий",1991-07-05,1,1096
2018-02-24,"Белавин Гавриил",1990-01-02,1,1009
2018-02-24,"Гайворонская Любовь",1964-03-15,0,952
2018-02-24,"Булатов Сергей",1972-01-31,1,1040
2018-02-25,"Лобачевский Валентин",1980-12-24,1,444
2018-02-25,"Матвеева Людмила",1965-07-12,0,576
2018-02-25,"Стахович Андрей",1983-08-08,1,1697
2018-02-25,"Пинский Богдан",1983-03-12,1,1992
2018-02-25,"Баратаева Алевтина",1991-02-06,0,904
2018-02-25,"Варженевский Ярослав",1983-02-18,1,1808
2018-02-25,"Бутримов Пётр",1992-03-10,1,868
2018-02-25,"Семёнова Анна",1962-06-11,0,586
2018-02-25,"Сатина Тамара",1979-02-10,0,681
2018-02-25,"Мальш Артём",1982-08-12,1,834
2018-02-25,"Спешнев Максим",1977-08-31,1,989
2018-02-25,"Никифоров Денис",1980-07-07,1,1781
2018-02-25,"Стебницкая Жанна",1977-12-09,0,1567
2018-02-25,"Коновалова Елена",1983-12-13,0,1136
2018-02-25,"Шереметева Римма",1984-11-29,0,774
2018-02-25,"Волоцкая Ольга",1986-12-03,0,1675
2018-02-25,"Аршинский Даниил",1988-01-17,1,1242
2018-02-25,"Борецкая Валерия",1972-03-30,0,545
2018-02-25,"Берг Роман",1976-05-23,1,1024
2018-02-25,"Крупенский Роман",1974-07-15,1,1221
2018-02-25,"Ковалевский Дмитрий",1981-04-19,1,769
2018-02-25,"Воробьёва Валентина",1966-12-10,0,884
2018-02-25,"Хилков Даниил",1978-08-14,1,938
2018-02-25,"Сумарокова Юлия",1983-11-01,0,1571
2018-02-25,"Собанский Валентин",1972-01-13,1,1121
2018-02-25,"Ляпишева Валентина",1987-05-24,0,1549
2018-02-25,"Порховская Ирина",1993-08-09,0,727
2018-02-25,"Бухвостова Екатерина",1970-08-24,0,1296
2018-02-25,"Иловайский Аркадий",1995-12-26,1,952
2018-02-25,"Горецкий Иннокентий",1976-01-29,1,575
2018-02-25,"Каховская Валентина",1990-09-02,0,1506
2018-02-25,"Ахматов Тимофей",1980-04-19,1,805
2018-02-25,"Беднякова Анфиса",1980-08-04,0,868
2018-02-25,"Деревянко Вера",1981-06-21,0,1989
2018-02-25,"Муравьёв Михаил",1983-08-22,1,1253
2018-02-25,"Аристова Маргарита",1975-09-10,0,356
2018-02-25,"Буяльский Яков",1988-01-01,1,926
2018-02-25,"Жабин Пётр",1981-12-06,1,1128
2018-02-25,"Крамарь Алина",1973-05-21,0,983
2018-02-25,"Зубатова Любовь",1995-11-26,0,664
2018-02-25,"Грекова Лилия",1990-07-28,0,407
2018-02-25,"Брезгун Василий",1974-03-27,1,1562
2018-02-25,"Полонская Зоя",1971-08-12,0,1422
2018-02-25,"Ляпишева Валентина",1977-06-20,0,467
2018-02-25,"Шульгин Юрий",1985-07-07,1,838
2018-02-25,"Михеев Данила",1968-10-28,1,752
2018-02-25,"Тяпкин Владислав",1979-03-02,1,588
2018-02-25,"Трусова Анфиса",1975-10-21,0,1898
2018-02-25,"Лабунский Александр",1977-01-21,1,778
2018-02-25,"Гайворонская Любовь",1964-03-15,0,619
2018-02-25,"Анфилогов Богдан",1971-04-06,1,2205
2018-02-25,"Карпова Наталия",1986-11-03,0,1891
2018-02-26,"Юрасовский Лев",1977-08-25,1,787
2018-02-26,"Огибалов Ярослав",1985-08-09,1,477
2018-02-26,"Чеботарёва Любовь",1975-10-16,0,1667
2018-02-26,"Стахович Андрей",1983-08-08,1,997
2018-02-26,"Булатов Иван",1985-06-28,1,2996
2018-02-26,"Лунина Анна",1986-10-05,0,1195
2018-02-26,"Нарышкин Богдан",1992-10-29,1,1182
2018-02-26,"Донцова Ольга",1973-11-30,0,1055
2018-02-26,"Восьянова Диана",1988-05-07,0,1188
2018-02-26,"Нетудыхата Роман",1977-03-02,1,609
2018-02-26,"Бродович Лариса",1989-10-01,0,1758
2018-02-26,"Спафарьев Глеб",1971-03-14,1,1095
2018-02-26,"Новаков Владислав",1983-12-20,1,2146
2018-02-26,"Бирдюкина Виктория",1975-07-26,0,835
2018-02-26,"Тимирязева Марина",1985-10-11,0,955
2018-02-26,"Щегловитов Антон",1985-09-13,1,1467
2018-02-26,"Гончарук Богдан",1981-06-18,1,1320
2018-02-26,"Селифонтов Валерий",1982-03-14,1,597
2018-02-26,"Рублёв Пётр",1981-08-22,1,864
2018-02-26,"Исленьев Юрий",1976-11-17,1,655
2018-02-26,"Хилков Даниил",1993-10-30,1,1993
2018-02-26,"Голоперова Юлия",1982-08-26,0,966
2018-02-26,"Бухвостова Екатерина",1970-08-24,0,1018
2018-02-26,"Бузовлев Фёдор",1984-04-23,1,1076
2018-02-26,"Шевченко Дмитрий",1984-11-15,1,1466
2018-02-26,"Шахматова Марья",1978-04-10,0,992
2018-02-26,"Петухов Тимур",1978-09-08,1,532
2018-02-26,"Мельгунов Григорий",1984-04-11,1,1292
2018-02-26,"Болдырева Светлана",1974-07-21,0,1233
2018-02-26,"Яновский Григорий",1978-09-12,1,1792
2018-02-26,"Мамаев Пётр",1988-03-16,1,798
2018-02-26,"Каховская Валентина",1990-09-02,0,907
2018-02-26,"Поздеев Григорий",1982-10-27,1,2147
2018-02-26,"Кологривов Матвей",1984-07-19,1,790
2018-02-26,"Аристова Маргарита",1975-09-10,0,1174
2018-02-26,"Ершов Кирилл",1982-09-21,1,1449
2018-02-26,"Остафьев Вадим",1979-03-05,1,1148
2018-02-26,"Дубровский Богдан",1979-12-15,1,739
2018-02-26,"Юсупов Антон",1971-11-16,1,1002
2018-02-26,"Кожевников Василий",1979-02-12,1,1839
2018-02-26,"Лабунский Александр",1975-03-02,1,2421
2018-02-26,"Стороженко Вадим",1985-03-14,1,714
2018-02-26,"Обухова Евгения",1980-06-05,0,866
2018-02-26,"Боброва Екатерина",1975-10-08,0,1833
2018-02-26,"Ветошникова Екатерина",1981-03-08,0,1004
2018-02-26,"Балашов Станислав",1974-09-04,1,925
2018-02-26,"Ададуров Дмитрий",1985-07-27,1,1129
2018-02-26,"Протасов Андрей",1995-04-28,1,443
2018-02-27,"Кашкина Александра",1986-08-25,0,604
2018-02-27,"Шафонский Борис",1967-05-27,1,1530
2018-02-27,"Иванов Василий",1981-01-01,1,651
2018-02-27,"Ходнев Евгений",1975-03-01,1,598
2018-02-27,"Симолин Тимур",1984-05-12,1,517
2018-02-27,"Бутримов Пётр",1992-03-10,1,832
2018-02-27,"Шиловская Таисия",1983-10-13,0,1260
2018-02-27,"Кудашева Маргарита",1991-11-19,0,1255
2018-02-27,"Брезгун Василий",1987-10-27,1,902
2018-02-27,"Булдаков Тимур",1987-05-25,1,1260
2018-02-27,"Борецкая Римма",1976-06-29,0,810
2018-02-27,"Иванова Мария",1973-12-07,0,3024
2018-02-27,"Шольцев Валентин",1984-11-04,1,1336
2018-02-27,"Воропанов Эдуард",1973-09-22,1,1222
2018-02-27,"Молчанова Анастасия",1981-11-29,0,1671
2018-02-27,"Стаханов Виталий",1985-11-27,1,509
2018-02-27,"Шахова Елизавета",1973-02-02,0,1107
2018-02-27,"Каша Маргарита",1973-05-11,0,590
2018-02-27,"Брянцов Дмитрий",1984-05-24,1,1761
2018-02-27,"Бурлей Наталья",1980-02-15,0,780
2018-02-27,"Белавина Юлия",1977-12-25,0,820
2018-02-27,"Шаламов Станислав",1968-07-10,1,2737
2018-02-27,"Белевцова Снежана",1987-08-17,0,1489
2018-02-27,"Поздеев Григорий",1980-09-13,1,1129
2018-02-27,"Волынская Наталия",1977-09-25,0,1620
2018-02-27,"Болотин Матвей",1990-09-29,1,934
2018-02-27,"Стрекалов Павел",1984-12-24,1,2031
2018-02-27,"Елисеев Валерий",1979-10-19,1,843
2018-02-27,"Грекова Лилия",1990-07-28,0,891
2018-02-27,"Гришко Пётр",1971-09-24,1,825
2018-02-27,"Всеволожская Нина",1982-04-10,0,532
2018-02-27,"Горчакова Екатерина",1978-05-20,0,1028
2018-02-27,"Кутайсов Вадим",1982-06-03,1,1294
2018-02-27,"Тяпкин Владислав",1979-03-02,1,641
2018-02-27,"Махов Матвей",1990-02-11,1,1826
2018-02-27,"Золотаревский Анатолий",1988-07-21,1,857
2018-02-27,"Карачаров Виктор",1971-05-31,1,1154
2018-02-27,"Шишкова Виктория",1972-02-04,0,2474
2018-02-27,"Назаревский Юрий",1994-01-02,1,1098
2018-02-28,"Хмелев Александр",1979-10-10,1,1490
2018-02-28,"Маткевич Фёдор",1984-09-25,1,1219
2018-02-28,"Бушинская Дарья",1972-09-05,0,1101
2018-02-28,"Ипатьева Вера",1973-07-20,0,501
2018-02-28,"Загоскин Денис",1988-09-22,1,606
2018-02-28,"Хрущов Аркадий",1981-12-03,1,1109
2018-02-28,"Калечицкий Иван",1980-12-23,1,751
2018-02-28,"Спафарьев Глеб",1971-03-14,1,2271
2018-02-28,"Сонин Тимур",1991-05-06,1,762
2018-02-28,"Чириков Матвей",1984-08-02,1,768
2018-02-28,"Кусов Артём",1980-09-21,1,711
2018-02-28,"Ляпунова Анна",1992-01-06,0,1962
2018-02-28,"Бобринский Павел",1974-01-09,1,1884
2018-02-28,"Демидова Елизавета",1983-12-24,0,1087
2018-02-28,"Евлашев Леонид",1991-03-10,1,999
2018-02-28,"Чернявский Иннокентий",1980-09-04,1,1181
2018-02-28,"Судленкова Лидия",1982-02-04,0,1504
2018-02-28,"Мошкова Марина",1973-03-10,0,3424
2018-02-28,"Собанский Валентин",1972-01-13,1,992
2018-02-28,"Волохова Маргарита",1992-09-01,0,806
2018-02-28,"Шувалов Василий",1995-02-23,1,598
2018-02-28,"Ефремовский Антон",1970-10-16,1,1194
2018-02-28,"Малиновская Елизавета",1973-09-12,0,937
2018-02-28,"Воинов Игорь",1980-08-31,1,555
2018-02-28,"Голоперова Юлия",1982-08-26,0,1671
2018-02-28,"Михальский Дмитрий",1991-08-11,1,723
2018-02-28,"Калинина Вера",1978-07-25,0,1045
2018-02-28,"Лонгинов Данила",1982-04-22,1,1316
2018-02-28,"Некрасова Маргарита",1973-08-13,0,590
2018-02-28,"Яновский Григорий",1978-09-12,1,937
2018-02-28,"Влезков Сергей",1984-11-14,1,760
2018-02-28,"Перелешин Павел",1964-06-03,1,2367
2018-02-28,"Муравьёв Михаил",1983-08-22,1,633
2018-02-28,"Арцыбашева Жанна",1972-12-24,0,1134
2018-02-28,"Шанявский Максим",1997-03-23,1,713
2018-02-28,"Корсакова Алла",1988-10-08,0,1311
2018-02-28,"Юсупов Антон",1971-11-16,1,949
2018-02-28,"Кашкарова Инна",1982-12-15,0,1660
2018-02-28,"Мартынский Григорий",1983-07-18,1,1184
2018-02-28,"Сокирко Богдан",1978-01-25,1,920
2018-02-28,"Бологовский Тимофей",1977-05-08,1,960
2018-02-28,"Голоперова Юлия",1980-06-07,0,1703
2018-02-28,"Кравченко Кирилл",1976-03-09,1,674
2018-02-28,"Судленкова Татьяна",1965-10-11,0,1443
2018-02-28,"Аносов Никита",1984-12-27,1,1363
2018-03-01,"Загоскин Денис",1988-09-22,1,410
2018-03-01,"Деденев Богдан",1977-11-10,1,1402
2018-03-01,"Гулидов Артём",1977-11-05,1,790
2018-03-01,"Стороженко Владимир",1967-10-28,1,1413
2018-03-01,"Аммосова Варвара",1991-08-15,0,1430
2018-03-01,"Солтыков Александр",1981-11-15,1,671
2018-03-01,"Фишер Наталия",1988-07-23,0,899
2018-03-01,"Воронецкий Илья",1971-07-23,1,951
2018-03-01,"Бирдюкина Виктория",1975-07-26,0,992
2018-03-01,"Юрьев Антон",1995-09-12,1,555
2018-03-01,"Иловайский Святослав",1972-07-05,1,1209
2018-03-01,"Кавелина Фаина",1978-03-26,0,990
2018-03-01,"Градовская Наталья",1974-03-10,0,896
2018-03-01,"Брянцова Арина",1987-01-09,0,1206
2018-03-01,"Ухтомский Руслан",1976-11-25,1,1186
2018-03-01,"Гребёнкин Леонид",1983-10-08,1,2623
2018-03-01,"Собанский Валентин",1972-01-13,1,729
2018-03-01,"Арнаутова Жанна",1971-08-16,0,659
2018-03-01,"Клементьев Дмитрий",1991-05-22,1,1105
2018-03-01,"Ипатьев Игорь",1976-08-22,1,768
2018-03-01,"Щербатов Ярослав",1983-06-20,1,832
2018-03-01,"Казначеева Варвара",1980-03-26,0,485
2018-03-01,"Шевцов Егор",1986-04-30,1,921
2018-03-01,"Кусакова Элеонора",1994-01-09,0,729
2018-03-01,"Шишова Алина",1989-11-23,0,1441
2018-03-01,"Чаплин Михаил",1978-01-29,1,524
2018-03-01,"Василевский Филипп",1980-10-25,1,688
2018-03-01,"Бронский Владимир",1991-06-22,1,1290
2018-03-01,"Жабин Пётр",1981-12-06,1,1149
2018-03-01,"Войнилович Жанна",1977-06-30,0,2550
2018-03-01,"Калмыков Григорий",1972-11-13,1,1528
2018-03-01,"Головцына Валентина",1979-11-19,0,1122
2018-03-01,"Собещанский Валерий",1991-07-05,1,1127
2018-03-01,"Злобина Виктория",1975-09-12,0,1509
2018-03-01,"Франк Яков",1986-09-24,1,786
2018-03-01,"Ададуров Дмитрий",1985-07-27,1,1592
2018-03-02,"Макшеева Вероника",1971-07-28,0,746
2018-03-02,"Есипов Фёдор",1993-05-21,1,904
2018-03-02,"Буйневич Арина",1969-11-26,0,1571
2018-03-02,"Бегильдеева Фаина",1970-08-02,0,668
2018-03-02,"Бутримов Пётр",1992-03-10,1,578
2018-03-02,"Исаева Диана",1988-09-11,0,887
2018-03-02,"Глазатова Виктория",1991-10-25,0,1437
2018-03-02,"Бунаков Филипп",1970-04-21,1,499
2018-03-02,"Поздеев Григорий",1986-09-10,1,1343
2018-03-02,"Бакаева Кристина",1966-08-06,0,742
2018-03-02,"Лаптева Варвара",1991-11-18,0,1540
2018-03-02,"Шевченко Дмитрий",1970-10-20,1,1381
2018-03-02,"Яворский Евгений",1989-06-15,1,1065
2018-03-02,"Шульц Кирилл",1980-01-13,1,1400
2018-03-02,"Горецкий Иннокентий",1976-01-29,1,711
2018-03-02,"Щербатов Ярослав",1983-06-20,1,1525
